id	word_id	sg1	sg2	sg3	pl1	pl2	pl3
12171	47531	раску'тываюсь	раску'тываешься	раску'тывается	раску'тываемся	раску'тываетесь	раску'тываются
12172	47532	распа'иваю	распа'иваешь	распа'ивает	распа'иваем	распа'иваете	распа'ивают
12173	47535	распако'вываюсь	распако'вываешься	распако'вывается	распако'вываемся	распако'вываетесь	распако'вываются
12174	47536	распаля'ю	распаля'ешь	распаля'ет	распаля'ем	распаля'ете	распаля'ют
12175	47537	распа'риваю	распа'риваешь	распа'ривает	распа'риваем	распа'риваете	распа'ривают
12176	47538	распа'риваюсь	распа'риваешься	распа'ривается	распа'риваемся	распа'риваетесь	распа'риваются
12177	47540	распа'рываю	распа'рываешь	распа'рывает	распа'рываем	распа'рываете	распа'рывают
12178	47541	распа'рываюсь	распа'рываешься	распа'рывается	распа'рываемся	распа'рываетесь	распа'рываются
12179	47542	распатро'ниваю	распатро'ниваешь	распатро'нивает	распатро'ниваем	распатро'ниваете	распатро'нивают
12180	47544	распева'юсь	распева'ешься	распева'ется	распева'емся	распева'етесь	распева'ются
12181	47545	распелена'ю	распелена'ешь	распелена'ет	распелена'ем	распелена'ете	распелена'ют
12182	47548	распи'ливаю	распи'ливаешь	распи'ливает	распи'ливаем	распи'ливаете	распи'ливают
12183	47551	распина'ю	распина'ешь	распина'ет	распина'ем	распина'ете	распина'ют
12184	47552	распи'хиваю	распи'хиваешь	распи'хивает	распи'хиваем	распи'хиваете	распи'хивают
12185	47555	расплавля'ю	расплавля'ешь	расплавля'ет	расплавля'ем	расплавля'ете	расплавля'ют
12186	47556	расплавля'юсь	расплавля'ешься	расплавля'ется	расплавля'емся	расплавля'етесь	расплавля'ются
12187	47557	распла'стываюсь	распла'стываешься	распла'стывается	распла'стываемся	распла'стываетесь	распла'стываются
12188	47558	расплета'ю	расплета'ешь	расплета'ет	расплета'ем	расплета'ете	расплета'ют
12189	47559	расплета'юсь	расплета'ешься	расплета'ется	расплета'емся	расплета'етесь	расплета'ются
12190	47563	расплю'щиваю	расплю'щиваешь	расплю'щивает	расплю'щиваем	расплю'щиваете	расплю'щивают
12191	47571	распоя'сываюсь	распоя'сываешься	распоя'сывается	распоя'сываемся	распоя'сываетесь	распоя'сываются
12192	47572	распродаю'	распродаёшь	распродаёт	распродаём	распродаёте	распродаю'т
12193	47573	распропаганди'рую	распропаганди'руешь	распропаганди'рует	распропаганди'руем	распропаганди'руете	распропаганди'руют
12194	47575	распростира'ю	распростира'ешь	распростира'ет	распростира'ем	распростира'ете	распростира'ют
12195	47576	распростира'юсь	распростира'ешься	распростира'ется	распростира'емся	распростира'етесь	распростира'ются
12196	47579	распры'скаю	распры'скаешь	распры'скает	распры'скаем	распры'скаете	распры'скают
12197	47580	распряга'ю	распряга'ешь	распряга'ет	распряга'ем	распряга'ете	распряга'ют
12198	47581	распрямля'ю	распрямля'ешь	распрямля'ет	распрямля'ем	распрямля'ете	распрямля'ют
12199	47590	распыля'ю	распыля'ешь	распыля'ет	распыля'ем	распыля'ете	распыля'ют
12200	47591	распыля'юсь	распыля'ешься	распыля'ется	распыля'емся	распыля'етесь	распыля'ются
12201	47592	распя'ливаю	распя'ливаешь	распя'ливает	распя'ливаем	распя'ливаете	распя'ливают
12202	47596	расса'живаю	расса'живаешь	расса'живает	расса'живаем	расса'живаете	расса'живают
12203	47597	рассве'рливаю	рассве'рливаешь	рассве'рливает	рассве'рливаем	рассве'рливаете	рассве'рливают
12204	47599	расседа'юсь	расседа'ешься	расседа'ется	расседа'емся	расседа'етесь	расседа'ются
12205	47602	рассекре'чиваю	рассекре'чиваешь	рассекре'чивает	рассекре'чиваем	рассекре'чиваете	рассекре'чивают
12206	47603	расселя'ю	расселя'ешь	расселя'ет	расселя'ем	расселя'ете	расселя'ют
12207	47604	расселя'юсь	расселя'ешься	расселя'ется	расселя'емся	расселя'етесь	расселя'ются
12208	47606	рассорю'сь	рассори'шься	рассори'тся	рассори'мся	рассори'тесь	рассоря'тся
12209	59608	рассо'рюсь	рассо'ришься	рассо'рится	рассо'римся	рассо'ритесь	рассо'рятся
12210	47608	рассортиро'вываю	рассортиро'вываешь	рассортиро'вывает	рассортиро'вываем	рассортиро'вываете	рассортиро'вывают
12211	47611	рассредото'чиваю	рассредото'чиваешь	рассредото'чивает	рассредото'чиваем	рассредото'чиваете	рассредото'чивают
12212	47612	рассредото'чиваюсь	рассредото'чиваешься	рассредото'чивается	рассредото'чиваемся	рассредото'чиваетесь	рассредото'чиваются
12213	47613	рассро'чиваю	рассро'чиваешь	рассро'чивает	рассро'чиваем	рассро'чиваете	рассро'чивают
12214	47616	расстрига'ю	расстрига'ешь	расстрига'ет	расстрига'ем	расстрига'ете	расстрига'ют
12215	47620	рассупо'ниваю	рассупо'ниваешь	рассупо'нивает	рассупо'ниваем	рассупо'ниваете	рассупо'нивают
12216	47621	рассу'чиваю	рассу'чиваешь	рассу'чивает	рассу'чиваем	рассу'чиваете	рассу'чивают
12217	47622	рассу'чиваюсь	рассу'чиваешься	рассу'чивается	рассу'чиваемся	рассу'чиваетесь	рассу'чиваются
12218	47626	рассыха'юсь	рассыха'ешься	рассыха'ется	рассыха'емся	рассыха'етесь	рассыха'ются
12219	47627	раста'пливаюсь	раста'пливаешься	раста'пливается	раста'пливаемся	раста'пливаетесь	раста'пливаются
12220	47628	раста'птываю	раста'птываешь	раста'птывает	раста'птываем	раста'птываете	раста'птывают
12221	47629	растасо'вываю	растасо'вываешь	растасо'вывает	растасо'вываем	растасо'вываете	растасо'вывают
12222	47633	растереблю'	растереби'шь	растереби'т	растереби'м	растереби'те	растеребя'т
12223	47635	растира'юсь	растира'ешься	растира'ется	растира'емся	растира'етесь	растира'ются
12224	47637	растолко'вываю	растолко'вываешь	растолко'вывает	растолко'вываем	растолко'вываете	растолко'вывают
12225	47640	расторгу'юсь	расторгу'ешься	расторгу'ется	расторгу'емся	расторгу'етесь	расторгу'ются
12226	47641	растормошу'	растормоши'шь	растормоши'т	растормоши'м	растормоши'те	растормоша'т
12227	47649	растравля'ю	растравля'ешь	растравля'ет	растравля'ем	растравля'ете	растравля'ют
12228	47652	растра'чиваю	растра'чиваешь	растра'чивает	растра'чиваем	растра'чиваете	растра'чивают
12229	47656	раструблю'	раструби'шь	раструби'т	раструби'м	раструби'те	раструбя'т
12230	47669	расхва'стаюсь	расхва'стаешься	расхва'стается	расхва'стаемся	расхва'стаетесь	расхва'стаются
12231	47670	расхва'тываю	расхва'тываешь	расхва'тывает	расхва'тываем	расхва'тываете	расхва'тывают
12232	47671	расхища'ю	расхища'ешь	расхища'ет	расхища'ем	расхища'ете	расхища'ют
12233	47675	расхочу'	расхо'чешь	расхо'чет	расхоти'м	расхоти'те	расхотя'т
12234	47676	расцара'пываюсь	расцара'пываешься	расцара'пывается	расцара'пываемся	расцара'пываетесь	расцара'пываются
12235	47677	расцве'чиваю	расцве'чиваешь	расцве'чивает	расцве'чиваем	расцве'чиваете	расцве'чивают
12236	47681	расцепля'ю	расцепля'ешь	расцепля'ет	расцепля'ем	расцепля'ете	расцепля'ют
12237	47682	расцепля'юсь	расцепля'ешься	расцепля'ется	расцепля'емся	расцепля'етесь	расцепля'ются
12238	47684	расче'рчиваю	расче'рчиваешь	расче'рчивает	расче'рчиваем	расче'рчиваете	расче'рчивают
12239	47691	расчиха'юсь	расчиха'ешься	расчиха'ется	расчиха'емся	расчиха'етесь	расчиха'ются
12240	47692	расчища'юсь	расчища'ешься	расчища'ется	расчища'емся	расчища'етесь	расчища'ются
12241	47694	расчленя'ю	расчленя'ешь	расчленя'ет	расчленя'ем	расчленя'ете	расчленя'ют
12242	47695	расчленя'юсь	расчленя'ешься	расчленя'ется	расчленя'емся	расчленя'етесь	расчленя'ются
12243	47696	расчу'хаю	расчу'хаешь	расчу'хает	расчу'хаем	расчу'хаете	расчу'хают
12244	47697	расшалю'сь	расшали'шься	расшали'тся	расшали'мся	расшали'тесь	расшаля'тся
12245	47698	расша'ркиваюсь	расша'ркиваешься	расша'ркивается	расша'ркиваемся	расша'ркиваетесь	расша'ркиваются
12246	47701	расшевелю'сь	расшевели'шься	расшевели'тся	расшевели'мся	расшевели'тесь	расшевеля'тся
12247	47702	расшиба'ю	расшиба'ешь	расшиба'ет	расшиба'ем	расшиба'ете	расшиба'ют
12248	47703	расшива'ю	расшива'ешь	расшива'ет	расшива'ем	расшива'ете	расшива'ют
12249	47709	расшнуро'вываю	расшнуро'вываешь	расшнуро'вывает	расшнуро'вываем	расшнуро'вываете	расшнуро'вывают
12250	47710	расще'дрюсь	расще'дришься	расще'дрится	расще'дримся	расще'дритесь	расще'дрятся
12251	47711	расщепля'ю	расщепля'ешь	расщепля'ет	расщепля'ем	расщепля'ете	расщепля'ют
12252	47712	расщепля'юсь	расщепля'ешься	расщепля'ется	расщепля'емся	расщепля'етесь	расщепля'ются
12253	47720	рационализи'рую	рационализи'руешь	рационализи'рует	рационализи'руем	рационализи'руете	рационализи'руют
12254	47736	реабилити'руюсь	реабилити'руешься	реабилити'руется	реабилити'руемся	реабилити'руетесь	реабилити'руются
12255	47746	ребя'чусь	ребя'чишься	ребя'чится	ребя'чимся	ребя'читесь	ребя'чатся
12256	47760	ревизу'ю	ревизу'ешь	ревизу'ет	ревизу'ем	ревизу'ете	ревизу'ют
12257	47788	регресси'рую	регресси'руешь	регресси'рует	регресси'руем	регресси'руете	регресси'руют
12258	47800	редуци'рую	редуци'руешь	редуци'рует	редуци'руем	редуци'руете	редуци'руют
12259	47801	редуци'руюсь	редуци'руешься	редуци'руется	редуци'руемся	редуци'руетесь	редуци'руются
12260	47802	режисси'рую	режисси'руешь	режисси'рует	режисси'руем	режисси'руете	режисси'руют
12261	47806	резерви'рую	резерви'руешь	резерви'рует	резерви'руем	резерви'руете	резерви'руют
12262	47810	резони'рую	резони'руешь	резони'рует	резони'руем	резони'руете	резони'руют
12263	47823	рекогносци'рую	рекогносци'руешь	рекогносци'рует	рекогносци'руем	рекогносци'руете	рекогносци'руют
12264	47827	реконструи'руюсь	реконструи'руешься	реконструи'руется	реконструи'руемся	реконструи'руетесь	реконструи'руются
12265	47832	рекрути'рую	рекрути'руешь	рекрути'рует	рекрути'руем	рекрути'руете	рекрути'руют
12266	47864	реорганизу'ю	реорганизу'ешь	реорганизу'ет	реорганизу'ем	реорганизу'ете	реорганизу'ют
12267	47871	репатрии'рую	репатрии'руешь	репатрии'рует	репатрии'руем	репатрии'руете	репатрии'руют
12268	47872	репатрии'руюсь	репатрии'руешься	репатрии'руется	репатрии'руемся	репатрии'руетесь	репатрии'руются
12269	47896	ретрансли'рую	ретрансли'руешь	ретрансли'рует	ретрансли'руем	ретрансли'руете	ретрансли'руют
12270	47906	ретуши'рую	ретуши'руешь	ретуши'рует	ретуши'руем	ретуши'руете	ретуши'руют
12271	47920	рецензи'рую	рецензи'руешь	рецензи'рует	рецензи'руем	рецензи'руете	рецензи'руют
12272	47928	реэвакуи'рую	реэвакуи'руешь	реэвакуи'рует	реэвакуи'руем	реэвакуи'руете	реэвакуи'руют
12273	47929	реэвакуи'руюсь	реэвакуи'руешься	реэвакуи'руется	реэвакуи'руемся	реэвакуи'руетесь	реэвакуи'руются
12274	47936	рикошети'рую	рикошети'руешь	рикошети'рует	рикошети'руем	рикошети'руете	рикошети'руют
12275	47975	ро'знюсь	ро'знишься	ро'знится	ро'знимся	ро'знитесь	ро'знятся
12276	47980	рокиру'ю	рокиру'ешь	рокиру'ет	рокиру'ем	рокиру'ете	рокиру'ют
12277	47985	романизу'ю	романизу'ешь	романизу'ет	романизу'ем	романизу'ете	романизу'ют
12278	47998	роско'шествую	роско'шествуешь	роско'шествует	роско'шествуем	роско'шествуете	роско'шествуют
12279	47999	роско'шничаю	роско'шничаешь	роско'шничает	роско'шничаем	роско'шничаете	роско'шничают
12280	48010	ротозе'йничаю	ротозе'йничаешь	ротозе'йничает	ротозе'йничаем	ротозе'йничаете	ротозе'йничают
12281	48022	рубцу'юсь	рубцу'ешься	рубцу'ется	рубцу'емся	рубцу'етесь	рубцу'ются
12282	48033	руковожу'сь	руководи'шься	руководи'тся	руководи'мся	руководи'тесь	руководя'тся
12283	48035	рукоде'льничаю	рукоде'льничаешь	рукоде'льничает	рукоде'льничаем	рукоде'льничаете	рукоде'льничают
12284	48043	румя'ню	румя'нишь	румя'нит	румя'ним	румя'ните	румя'нят
12285	48044	румя'нюсь	румя'нишься	румя'нится	румя'нимся	румя'нитесь	румя'нятся
12286	48079	рыже'ю	рыже'ешь	рыже'ет	рыже'ем	рыже'ете	рыже'ют
12287	48080	ры'каю	ры'каешь	ры'кает	ры'каем	ры'каете	ры'кают
12288	48083	рышу'	рыси'шь	рыси'т	рыси'м	рыси'те	рыся'т
12289	48084	рыхлю'	рыхли'шь	рыхли'т	рыхли'м	рыхли'те	рыхля'т
12290	48102	сабота'жничаю	сабота'жничаешь	сабота'жничает	сабота'жничаем	сабота'жничаете	сабота'жничают
12291	48103	саботи'рую	саботи'руешь	саботи'рует	саботи'руем	саботи'руете	саботи'руют
12292	48123	са'лю	са'лишь	са'лит	са'лим	са'лите	са'лят
12293	48135	салюту'ю	салюту'ешь	салюту'ет	салюту'ем	салюту'ете	салюту'ют
12294	48146	самовозгора'юсь	самовозгора'ешься	самовозгора'ется	самовозгора'емся	самовозгора'етесь	самовозгора'ются
12295	48150	самово'льничаю	самово'льничаешь	самово'льничает	самово'льничаем	самово'льничаете	самово'льничают
12296	48202	самоопределя'юсь	самоопределя'ешься	самоопределя'ется	самоопределя'емся	самоопределя'етесь	самоопределя'ются
12297	48239	самоустраня'юсь	самоустраня'ешься	самоустраня'ется	самоустраня'емся	самоустраня'етесь	самоустраня'ются
12298	48269	сапо'жничаю	сапо'жничаешь	сапо'жничает	сапо'жничаем	сапо'жничаете	сапо'жничают
12299	48285	сатини'рую	сатини'руешь	сатини'рует	сатини'руем	сатини'руете	сатини'руют
12300	48290	са'харю	са'харишь	са'харит	са'харим	са'харите	са'харят
12301	48298	сбры'згиваю	сбры'згиваешь	сбры'згивает	сбры'згиваем	сбры'згиваете	сбры'згивают
12302	48300	сва'риваю	сва'риваешь	сва'ривает	сва'риваем	сва'риваете	сва'ривают
12303	48301	сва'риваюсь	сва'риваешься	сва'ривается	сва'риваемся	сва'риваетесь	сва'риваются
12304	48305	свежу'ю	свежу'ешь	свежу'ет	свежу'ем	свежу'ете	свежу'ют
12305	48310	свеже'ю	свеже'ешь	свеже'ет	свеже'ем	свеже'ете	свеже'ют
12306	48321	сверблю'	сверби'шь	сверби'т	сверби'м	сверби'те	свербя'т
12307	48322	сверга'юсь	сверга'ешься	сверга'ется	сверга'емся	сверга'етесь	сверга'ются
12308	48369	све'шиваю	све'шиваешь	све'шивает	све'шиваем	све'шиваете	све'шивают
12309	48371	свива'ю	свива'ешь	свива'ет	свива'ем	свива'ете	свива'ют
12310	48372	свива'юсь	свива'ешься	свива'ется	свива'емся	свива'етесь	свива'ются
12311	48384	сви'нчиваю	сви'нчиваешь	сви'нчивает	сви'нчиваем	сви'нчиваете	сви'нчивают
12312	48388	свихну'	свихнёшь	свихнёт	свихнём	свихнёте	свихну'т
12313	48394	сво'дничаю	сво'дничаешь	сво'дничает	сво'дничаем	сво'дничаете	сво'дничают
12314	48397	своево'льничаю	своево'льничаешь	своево'льничает	своево'льничаем	своево'льничаете	своево'льничают
12315	48405	свола'киваю	свола'киваешь	свола'кивает	свола'киваем	свола'киваете	свола'кивают
12316	48414	свячу'	святи'шь	святи'т	святи'м	святи'те	святя'т
12317	48417	святота'тствую	святота'тствуешь	святота'тствует	святота'тствуем	святота'тствуете	святота'тствуют
12318	48425	сгла'живаюсь	сгла'живаешься	сгла'живается	сгла'живаемся	сгла'живаетесь	сгла'живаются
12319	48426	сгнива'ю	сгнива'ешь	сгнива'ет	сгнива'ем	сгнива'ете	сгнива'ют
12320	48429	сгружа'ю	сгружа'ешь	сгружа'ет	сгружа'ем	сгружа'ете	сгружа'ют
12321	48430	сгрыза'ю	сгрыза'ешь	сгрыза'ет	сгрыза'ем	сгрыза'ете	сгрыза'ют
12322	48433	сда'бриваю	сда'бриваешь	сда'бривает	сда'бриваем	сда'бриваете	сда'бривают
12323	48437	сдва'иваю	сдва'иваешь	сдва'ивает	сдва'иваем	сдва'иваете	сдва'ивают
12324	48444	сдружу'	сдружи'шь	сдружи'т	сдружи'м	сдружи'те	сдружа'т
12325	48477	секвестру'ю	секвестру'ешь	секвестру'ет	секвестру'ем	секвестру'ете	секвестру'ют
12326	48480	секрета'рствую	секрета'рствуешь	секрета'рствует	секрета'рствуем	секрета'рствуете	секрета'рствуют
12327	48482	секре'тничаю	секре'тничаешь	секре'тничает	секре'тничаем	секре'тничаете	секре'тничают
12328	48492	секуляризи'рую	секуляризи'руешь	секуляризи'рует	секуляризи'руем	секуляризи'руете	секуляризи'руют
12329	48511	селю'	сели'шь	сели'т	сели'м	сели'те	селя'т
12330	48569	сентимента'льничаю	сентимента'льничаешь	сентимента'льничает	сентимента'льничаем	сентимента'льничаете	сентимента'льничают
12331	48591	серебрю'	серебри'шь	серебри'т	серебри'м	серебри'те	серебря'т
12332	48615	сжижа'ю	сжижа'ешь	сжижа'ет	сжижа'ем	сжижа'ете	сжижа'ют
12333	48619	сзыва'ю	сзыва'ешь	сзыва'ет	сзыва'ем	сзыва'ете	сзыва'ют
12334	48657	силосу'ю	силосу'ешь	силосу'ет	силосу'ем	силосу'ете	силосу'ют
12335	48680	синдици'рую	синдици'руешь	синдици'рует	синдици'руем	синдици'руете	синдици'руют
12336	48684	синю'	сини'шь	сини'т	сини'м	сини'те	синя'т
12337	48707	синхронизи'рую	синхронизи'руешь	синхронизи'рует	синхронизи'руем	синхронизи'руете	синхронизи'руют
12338	48737	сказану'	сказанёшь	сказанёт	сказанём	сказанёте	сказану'т
12339	48746	ска'лываю	ска'лываешь	ска'лывает	ска'лываем	ска'лываете	ска'лывают
12340	48748	скальпи'рую	скальпи'руешь	скальпи'рует	скальпи'руем	скальпи'руете	скальпи'руют
12341	48749	скандализи'рую	скандализи'руешь	скандализи'рует	скандализи'руем	скандализи'руете	скандализи'руют
12342	48756	ска'пливаю	ска'пливаешь	ска'пливает	ска'пливаем	ска'пливаете	ска'пливают
12343	48757	ска'пываю	ска'пываешь	ска'пывает	ска'пываем	ска'пываете	ска'пывают
12344	48760	ска'редничаю	ска'редничаешь	ска'редничает	ска'редничаем	ска'редничаете	ска'редничают
12345	48768	ска'шиваю	ска'шиваешь	ска'шивает	ска'шиваем	ска'шиваете	ска'шивают
12346	48775	скверносло'влю	скверносло'вишь	скверносло'вит	скверносло'вим	скверносло'вите	скверносло'вят
12347	48776	сквита'юсь	сквита'ешься	сквита'ется	сквита'емся	сквита'етесь	сквита'ются
12348	48782	скирду'ю	скирду'ешь	скирду'ет	скирду'ем	скирду'ете	скирду'ют
12349	48783	скиса'ю	скиса'ешь	скиса'ет	скиса'ем	скиса'ете	скиса'ют
12350	48786	склади'рую	склади'руешь	склади'рует	склади'руем	склади'руете	склади'руют
12351	48797	склика'ю	склика'ешь	склика'ет	склика'ем	склика'ете	склика'ют
12352	59610	скли'чу	скли'чешь	скли'чет	скли'чем	скли'чете	скли'чут
12353	48802	скло'чничаю	скло'чничаешь	скло'чничает	скло'чничаем	скло'чничаете	скло'чничают
12354	48804	скоблю'	скобли'шь	скобли'т	скобли'м	скобли'те	скобля'т
12355	48806	сковы'риваю	сковы'риваешь	сковы'ривает	сковы'риваем	сковы'риваете	сковы'ривают
12356	48811	скоморо'шничаю	скоморо'шничаешь	скоморо'шничает	скоморо'шничаем	скоморо'шничаете	скоморо'шничают
12357	48821	скоро'млюсь	скоро'мишься	скоро'мится	скоро'мимся	скоро'митесь	скоро'мятся
12358	48833	скощу'	скости'шь	скости'т	скости'м	скости'те	скостя'т
12359	48850	скре'щиваюсь	скре'щиваешься	скре'щивается	скре'щиваемся	скре'щиваетесь	скре'щиваются
12360	48853	скрю'чиваю	скрю'чиваешь	скрю'чивает	скрю'чиваем	скрю'чиваете	скрю'чивают
12361	48854	скрю'чиваюсь	скрю'чиваешься	скрю'чивается	скрю'чиваемся	скрю'чиваетесь	скрю'чиваются
12362	48856	скря'жничаю	скря'жничаешь	скря'жничает	скря'жничаем	скря'жничаете	скря'жничают
12363	48873	ску'чиваюсь	ску'чиваешься	ску'чивается	ску'чиваемся	ску'чиваетесь	ску'чиваются
12364	48883	славосло'влю	славосло'вишь	славосло'вит	славосло'вим	славосло'вите	славосло'вят
12365	48894	сла'живаюсь	сла'живаешься	сла'живается	сла'живаемся	сла'живаетесь	сла'живаются
12366	48903	слащу'	сласти'шь	сласти'т	сласти'м	сласти'те	сластя'т
12367	48918	слеса'рничаю	слеса'рничаешь	слеса'рничает	слеса'рничаем	слеса'рничаете	слеса'рничают
12368	48927	слича'ю	слича'ешь	слича'ет	слича'ем	слича'ете	слича'ют
12369	48952	слою'	слои'шь	слои'т	слои'м	слои'те	слоя'т
12370	48953	слою'сь	слои'шься	слои'тся	слои'мся	слои'тесь	слоя'тся
12371	48959	слука'влю	слука'вишь	слука'вит	слука'вим	слука'вите	слука'вят
12372	48961	случа'ю	случа'ешь	случа'ет	случа'ем	случа'ете	случа'ют
12373	48965	слюблю'сь	слю'бишься	слю'бится	слю'бимся	слю'битесь	слю'бятся
12374	48967	слюню'	слюни'шь	слюни'т	слюни'м	слюни'те	слюня'т
12375	48973	сма'зываюсь	сма'зываешься	сма'зывается	сма'зываемся	сма'зываетесь	сма'зываются
12376	48976	сма'ниваю	сма'ниваешь	сма'нивает	сма'ниваем	сма'ниваете	сма'нивают
12377	48984	смерза'юсь	смерза'ешься	смерза'ется	смерза'емся	смерза'етесь	смерза'ются
12378	48994	смеща'ю	смеща'ешь	смеща'ет	смеща'ем	смеща'ете	смеща'ют
12379	48995	сми'луюсь	сми'луешься	сми'луется	сми'луемся	сми'луетесь	сми'луются
12380	49003	сморгну'	сморгнёшь	сморгнёт	сморгнём	сморгнёте	сморгну'т
12381	49014	сомну'сь	сомнёшься	сомнётся	сомнёмся	сомнётесь	сомну'тся
12382	49015	снаряжа'юсь	снаряжа'ешься	снаряжа'ется	снаряжа'емся	снаряжа'етесь	снаряжа'ются
12383	49024	снеда'ю	снеда'ешь	снеда'ет	снеда'ем	снеда'ете	снеда'ют
12384	49039	соболе'зную	соболе'знуешь	соболе'знует	соболе'знуем	соболе'знуете	соболе'знуют
12385	49042	собо'рую	собо'руешь	собо'рует	собо'руем	собо'руете	собо'руют
12386	49048	со'вещу	со'вестишь	со'вестит	со'вестим	со'вестите	со'вестят
12387	49049	со'вещусь	со'вестишься	со'вестится	со'вестимся	со'веститесь	со'вестятся
12388	49057	совмести'тельствую	совмести'тельствуешь	совмести'тельствует	совмести'тельствуем	совмести'тельствуете	совмести'тельствуют
12389	49062	совраща'ю	совраща'ешь	совраща'ет	совраща'ем	совраща'ете	совраща'ют
12390	49078	созва'ниваюсь	созва'ниваешься	созва'нивается	созва'ниваемся	созва'ниваетесь	созва'ниваются
12391	49087	соизволя'ю	соизволя'ешь	соизволя'ет	соизволя'ем	соизволя'ете	соизволя'ют
12392	49103	сокро'ю	сокро'ешь	сокро'ет	сокро'ем	сокро'ете	сокро'ют
12393	49104	сокро'юсь	сокро'ешься	сокро'ется	сокро'емся	сокро'етесь	сокро'ются
12394	49117	солидаризи'руюсь	солидаризи'руешься	солидаризи'руется	солидаризи'руемся	солидаризи'руетесь	солидаризи'руются
12395	49146	сообразу'ю	сообразу'ешь	сообразу'ет	сообразу'ем	сообразу'ете	сообразу'ют
12396	49147	сообразуюсь	сообразуешься	сообразуется	сообразуемся	сообразуетесь	сообразуются
12397	49166	соразмеря'ю	соразмеря'ешь	соразмеря'ет	соразмеря'ем	соразмеря'ете	соразмеря'ют
12398	49169	сорганизу'ю	сорганизу'ешь	сорганизу'ет	сорганизу'ем	сорганизу'ете	сорганизу'ют
12399	49172	сориенти'рую	сориенти'руешь	сориенти'рует	сориенти'руем	сориенти'руете	сориенти'руют
12400	49187	соска'бливаю	соска'бливаешь	соска'бливает	соска'бливаем	соска'бливаете	соска'бливают
12401	49202	сосчи'тываю	сосчи'тываешь	сосчи'тывает	сосчи'тываем	сосчи'тываете	сосчи'тывают
12402	49203	сосчи'тываюсь	сосчи'тываешься	сосчи'тывается	сосчи'тываемся	сосчи'тываетесь	сосчи'тываются
12403	49213	соуча'ствую	соуча'ствуешь	соуча'ствует	соуча'ствуем	соуча'ствуете	соуча'ствуют
12404	49225	социализи'рую	социализи'руешь	социализи'рует	социализи'руем	социализи'руете	социализи'руют
12405	49232	сочленя'ю	сочленя'ешь	сочленя'ет	сочленя'ем	сочленя'ете	сочленя'ют
12406	49247	спа'риваю	спа'риваешь	спа'ривает	спа'риваем	спа'риваете	спа'ривают
12407	49248	спа'риваюсь	спа'риваешься	спа'ривается	спа'риваемся	спа'риваетесь	спа'риваются
12408	49252	спа'рываю	спа'рываешь	спа'рывает	спа'рываем	спа'рываете	спа'рывают
12409	49257	спева'юсь	спева'ешься	спева'ется	спева'емся	спева'етесь	спева'ются
12410	49259	спека'юсь	спека'ешься	спека'ется	спека'емся	спека'етесь	спека'ются
12411	49273	специализи'рую	специализи'руешь	специализи'рует	специализи'руем	специализи'руете	специализи'руют
12412	49280	спе'шиваю	спе'шиваешь	спе'шивает	спе'шиваем	спе'шиваете	спе'шивают
12413	49283	спи'ливаю	спи'ливаешь	спи'ливает	спи'ливаем	спи'ливаете	спи'ливают
12414	49295	спи'сываюсь	спи'сываешься	спи'сывается	спи'сываемся	спи'сываетесь	спи'сываются
12415	49296	спи'хиваю	спи'хиваешь	спи'хивает	спи'хиваем	спи'хиваете	спи'хивают
12416	49300	спла'чиваю	спла'чиваешь	спла'чивает	спла'чиваем	спла'чиваете	спла'чивают
12417	49301	спла'чиваюсь	спла'чиваешься	спла'чивается	спла'чиваемся	спла'чиваетесь	спла'чиваются
12418	49307	сплыва'юсь	сплыва'ешься	сплыва'ется	сплыва'емся	сплыва'етесь	сплыва'ются
12419	49308	сплю'сну	сплю'снешь	сплю'снет	сплю'снем	сплю'снете	сплю'снут
12420	49311	сплю'щиваю	сплю'щиваешь	сплю'щивает	сплю'щиваем	сплю'щиваете	сплю'щивают
12421	49313	сподо'блю	сподо'бишь	сподо'бит	сподо'бим	сподо'бите	сподо'бят
12422	49314	спола'скиваю	спола'скиваешь	спола'скивает	спола'скиваем	спола'скиваете	спола'скивают
12423	49316	сполза'юсь	сполза'ешься	сполза'ется	сполза'емся	сполза'етесь	сполза'ются
12424	49322	спорю'сь	спори'шься	спори'тся	спори'мся	спори'тесь	споря'тся
12425	49333	спринцу'ю	спринцу'ешь	спринцу'ет	спринцу'ем	спринцу'ете	спринцу'ют
12426	49337	спры'скиваю	спры'скиваешь	спры'скивает	спры'скиваем	спры'скиваете	спры'скивают
12427	49339	спряга'юсь	спряга'ешься	спряга'ется	спряга'емся	спряга'етесь	спряга'ются
12428	49341	спрямля'ю	спрямля'ешь	спрямля'ет	спрямля'ем	спрямля'ете	спрямля'ют
12429	49344	спу'тываю	спу'тываешь	спу'тывает	спу'тываем	спу'тываете	спу'тывают
12430	49346	сраба'тываюсь	сраба'тываешься	сраба'тывается	сраба'тываемся	сраба'тываетесь	сраба'тываются
12431	49348	сража'ю	сража'ешь	сража'ет	сража'ем	сража'ете	сража'ют
12432	49349	срамлю'	срами'шь	срами'т	срами'м	срами'те	срамя'т
12433	49350	срамлю'сь	срами'шься	срами'тся	срами'мся	срами'тесь	срамя'тся
12434	49356	сра'щиваю	сра'щиваешь	сра'щивает	сра'щиваем	сра'щиваете	сра'щивают
12435	49368	сре'жусь	сре'жешься	сре'жется	сре'жемся	сре'жетесь	сре'жутся
