word_id	aspect	partner	imperative_sg	imperative_pl	past_m	past_f	past_n	past_pl	presfut_conj_id
4248	perfective	улетать	улети'	улети'те	улете'л	улете'ла	улете'ло	улете'ли	2453
4250	imperfective	упереться	упира'йся	упира'йтесь	упира'лся	упира'лась	упира'лось	упира'лись	2092
4252	imperfective	потрудиться	труди'сь	труди'тесь	труди'лся	труди'лась	труди'лось	труди'лись	1995
4253	perfective	спешить	поспеши'	поспеши'те	поспеши'л	поспеши'ла	поспеши'ло	поспеши'ли	2454
4256	imperfective	вылезть,вылезти	вылеза'й	вылеза'йте	вылеза'л	вылеза'ла	вылеза'ло	вылеза'ли	2455
4257	perfective	ронять	урони'	урони'те	урони'л	урони'ла	урони'ло	урони'ли	2456
4259	imperfective	-	води'сь	води'тесь	води'лся	води'лась	води'лось	води'лись	2457
4260	perfective	выглядывать	вы'гляни	вы'гляните	вы'глянул	вы'глянула	вы'глянуло	вы'глянули	2458
4262	perfective	уговаривать	уговори'	уговори'те	уговори'л	уговори'ла	уговори'ло	уговори'ли	2459
4263	perfective	спрыгивать	спры'гни	спры'гните	спры'гнул	спры'гнула	спры'гнуло	спры'гнули	2460
4270	imperfective	своровать	вору'й	вору'йте	ворова'л	ворова'ла	ворова'ло	ворова'ли	151
4280	perfective	откликаться	откли'кнись	откли'книтесь	откли'кнулся	откли'кнулась	откли'кнулось	откли'кнулись	2461
4282	imperfective	разойтись	расходи'сь	расходи'тесь	расходи'лся	расходи'лась	расходи'лось	расходи'лись	2462
4291	imperfective	расспросить	расспра'шивай	расспра'шивайте	расспра'шивал	расспра'шивала	расспра'шивало	расспра'шивали	2463
4292	perfective	удаляться	удали'сь	удали'тесь	удали'лся	удали'лась	удали'лось	удали'лись	2464
4294	imperfective	вывести	выводи'	выводи'те	выводи'л	выводи'ла	выводи'ло	выводи'ли	203
4297	perfective	подавлять	подави'	подави'те	подави'л	подави'ла	подави'ло	подави'ли	2466
4298	imperfective	-	сопротивля'йся	сопротивля'йтесь	сопротивля'лся	сопротивля'лась	сопротивля'лось	сопротивля'лись	1877
4300	imperfective	подчиниться	подчиня'йся	подчиня'йтесь	подчиня'лся	подчиня'лась	подчиня'лось	подчиня'лись	2467
4301	perfective	стоять	посто'й	посто'йте	постоя'л	постоя'ла	постоя'ло	постоя'ли	1324
4307	perfective	морщиться	помо'рщись//помо'рщься	помо'рщьтесь	помо'рщился	помо'рщилась	помо'рщилось	помо'рщились	2468
4311	perfective	искать	поищи'	поищи'те	поиска'л	поиска'ла	поиска'ло	поиска'ли	2469
4313	imperfective	качнуться	кача'йся	кача'йтесь	кача'лся	кача'лась	кача'лось	кача'лись	637
4316	imperfective	уступить	уступа'й	уступа'йте	уступа'л	уступа'ла	уступа'ло	уступа'ли	2132
4321	imperfective	презреть	презира'й	презира'йте	презира'л	презира'ла	презира'ло	презира'ли	1397
4326	both	задавить	дави'	дави'те	дави'л	дави'ла	дави'ло	дави'ли	328
4330	perfective	выреза'ть	вы'режи//вы'режь	вы'режьте	вы'резал	вы'резала	вы'резало	вы'резали	2470
4343	imperfective	подчеркнуть	подчёркивай	подчёркивайте	подчёркивал	подчёркивала	подчёркивало	подчёркивали	2472
4344	perfective	запевать	запо'й	запо'йте	запе'л	запе'ла	запе'ло	запе'ли	2473
4345	imperfective	-	пока'чивайся	пока'чивайтесь	пока'чивался	пока'чивалась	пока'чивалось	пока'чивались	2474
4351	perfective	избегать	избеги'	избеги'те	избежа'л	избежа'ла	избежа'ло	избежа'ли	558
4353	perfective	подбегать	подбеги'	подбеги'те	подбежа'л	подбежа'ла	подбежа'ло	подбежа'ли	2475
4354	imperfective	вытащить	выта'скивай	выта'скивайте	выта'скивал	выта'скивала	выта'скивало	выта'скивали	2476
4356	imperfective	-	кружи'сь	кружи'тесь	кружи'лся	кружи'лась	кружи'лось	кружи'лись	2477
4360	imperfective	почистить	чи'сти	чи'стите	чи'стил	чи'стила	чи'стило	чи'стили	2184
4363	perfective	запускать;забросить	запусти'	запусти'те	запусти'л	запусти'ла	запусти'ло	запусти'ли	2478
4371	imperfective	напечатать,распечатать	печа'тай	печа'тайте	печа'тал	печа'тала	печа'тало	печа'тали	1111
